sku_code,product_name,category,quantity,quantity_share,quantity_cumulative_share,abc_quantity,order_frequency,frequency_share,frequency_cumulative_share,monthly_mean_quantity,monthly_std_quantity,demand_cv,monthly_nonzero_periods,xyz_low_sample_flag,xyz_frequency,abc_xyz_frequency,xyz_volatility,abc_xyz_volatility,fast_moving_flag,cbm_total,pcs_per_carton,pcs_per_pallet,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg
4200009380,Quạt đứng ASIAVINA TURBO MAX - VY649790 - Xám,Fan,1433.0,0.005086886489489606,0.82010644357451,B,131,0.006299894200250072,0.6117630085601617,204.71428571428572,169.35831274324298,0.8272911299390794,6,0,X,BX,Y,BY,0,96.7275,1,24,0.0675,5.6,5.6
2100122708,Chảo chiên Tefal So Chef 21cm,CW,1420.0,0.005040738880024593,0.8251471824545346,B,437,0.021015677599307492,0.3600076945272675,202.85714285714286,84.23662816025772,0.4152509838885944,7,0,X,BX,X,BX,0,9.95515625,6,336,0.00528125,1.0,6.0
7211004640,Máy xay nấu đa năng  Tefal Perfectmix Cook BL83SD66 - 1.75L,SDA,1366.0,0.00484904880993915,0.8299962312644737,B,537,0.02582475714148312,0.2191978455323651,195.14285714285714,126.3004731733398,0.6472205799512288,7,0,X,BX,Y,BY,0,59.638194000000006,1,40,0.043659,8.0,8.0
2100122710,Chảo chiên Tefal So Chef 28cm,CW,1311.1666666666667,0.004654400559759797,0.8442706334896326,B,354,0.01702414157930172,0.43113398095604505,187.30952380952382,120.8785137208639,0.6453409910100779,6,0,X,BX,Y,BY,0,26.677233,6,210,0.0092565,1.1,6.600000000000001
7211419352,Bình đun siêu tốc Tefal KI605830 - thủy tinh - 1.7L,SDA,1253.75,0.0044505819512893185,0.8531939837429156,B,521,0.02505530441473502,0.24425314994710012,179.10714285714286,124.06448735963698,0.692683079974045,7,0,X,BX,Y,BY,0,22.266990000000003,4,88,0.0160425,,
7211004596,Nồi cơm điện tửTefal Easy Rice Plus RK736B68,SDA,1246.25,0.004423958330444119,0.8576179420733596,B,509,0.024478214869673946,0.2934500336635568,178.03571428571428,111.28945260852335,0.6250962232775634,6,0,X,BX,Y,BY,0,60.397029,4,48,0.039501,4.55,18.2
7211419468,Bình đun siêu tốc Tefal Colour KO1408E0 - 1.5L - Black,SDA,1235.6666666666667,0.004386389443251447,0.862004331516611,B,460,0.022121765894007887,0.33899201692796,176.52380952380955,116.50716988632345,0.6600082459165881,7,0,X,BX,Y,BY,0,14.649873333333371,3,162,0.01048666666666667,,
7211005213,Nồi cơm điện tử Tefal EasyRice Max RK737868 - 1.8L,SDA,1061.75,0.0037690172576521908,0.870082825535073,B,308,0.014811964989900932,0.46191209002596906,151.67857142857142,142.94103637847454,0.9423944004231899,6,0,X,BX,Y,BY,0,90.58896,4,48,0.03762,10.5,21.0
7211419432,Bình đun siêu tốc Tefal Colour KO140AE0 - 1.5L - Rise,SDA,847.6666666666666,0.0030090607915264174,0.8870604127300479,B,357,0.01716841396556699,0.41410983937674334,121.09523809523809,72.09682642774494,0.5953729276376893,7,0,X,BX,Y,BY,0,11.210246666666691,3,162,0.01048666666666667,,
1830008176,"Bàn ủi hơi nước đứng Tefal IXEO Plus QT1510E0 - 2980W, 1L",SDA,838.0,0.0029747459024370483,0.890035158632485,B,332,0.015966144080023083,0.4471001250360681,119.71428571428571,80.32582458486246,0.6709794416396626,6,0,X,BX,Y,BY,0,98.30789595,1,12,0.117312525,16.0,16.0
7211419390,Máy xay sinh tố và sữa hạt Tefal BL511868 - 1000W,SDA,836.0,0.002967646270211661,0.8930028049026966,B,157,0.007550254881215735,0.5637683947292489,119.42857142857143,301.25230684752006,2.522447545373972,2,0,X,BX,Z,BZ,0,44.0154,1,28,0.05265,6.0,6.0
2100118817,Chảo chiên Tefal Primary 20cm,CW,797.5,0.0028309783498729666,0.8987020346716258,B,181,0.008704433971337886,0.5326055592959508,113.92857142857143,112.97876960275492,0.9916631814661874,6,0,X,BX,Y,BY,0,12.949440000000001,6,336,0.005264,0.7000000000000001,4.2
4200008695,Quạt treo BCN ASIAVINA VY557990 - 55W Đen,Fan,2205.0,0.007827344528488892,0.7060927397038014,B,36,0.001731268635183226,0.8652015004328177,315.0,272.68724453727816,0.8656737921818354,6,0,Y,BY,Y,BY,0,68.6537775,5,60,0.0311355,4.0,20.0
4200009004,Quạt đứng BCN ASIAVINA - VY589790 - Xám,Fan,2046.0,0.007262923766570645,0.7281317730394583,B,70,0.0033663556795229393,0.7608925651630283,292.2857142857143,263.93541778606516,0.9030048506854624,5,0,Y,BY,Y,BY,0,99.1287,2,36,0.04845,5.25,10.5
4200009620,Quạt sàn ASIAVINA TURBO PLUS - VY636792 - Xám,Fan,2035.0,0.0072238757893310175,0.7425937238825712,B,68,0.003270174088679427,0.7674810041358089,290.7142857142857,375.02564991642646,1.2900145205970444,6,0,Y,BY,Z,BZ,0,208.79100000000003,1,18,0.1026,4.5,4.5
4200009005,Quạt đứng BCN ASIAVINA - VY589890 - Đen,Fan,1977.5,0.007019761362851149,0.7496134852454223,B,77,0.003702991247475233,0.7363662594979326,282.5,251.84237795361872,0.8914774440836061,7,0,Y,BY,Y,BY,0,95.83409999999999,2,36,0.04845,5.25,10.5
4200000156,Quạt treo ASIAvina - L20002-DV0 - Đen,Fan,1853.0,0.006577809256820824,0.7627726535751767,B,73,0.0035106280657882082,0.7471866884678277,264.7142857142857,187.1057760427813,0.706821604047204,7,0,Y,BY,Y,BY,0,73.9746,2,40,0.0399,4.4,8.8
4200009007,Quạt treo BCN ASIAVINA - VY587890 - Đen,Fan,1818.2,0.006454275656099094,0.7692269292312758,B,56,0.0026930845436183514,0.8053765509281527,259.74285714285713,198.68885941879796,0.764944459317779,7,0,Y,BY,Y,BY,0,55.02475,5,60,0.03025,4.4,22.0
4200009010,Quạt lửng BCN ASIAVINA - VY558890 - Đen,Fan,1766.0,0.0062689752550165,0.7754959044862922,B,50,0.0024045397710878136,0.824853323073964,252.28571428571428,146.74435172061908,0.5816593782810496,6,0,Y,BY,Y,BY,0,60.79455000000001,5,60,0.03025,4.8,24.0
4200009655,Quạt đứng ASIAVINA TURBO DECOR - VY659991 - Xám,Fan,1731.0,0.006144731691072232,0.7816406361773645,B,80,0.003847263633740502,0.7211695681446575,247.28571428571428,433.36117126699844,1.7524715186995894,6,0,Y,BY,Z,BZ,0,116.84250000000002,1,24,0.0675,7.0,7.0
4200009008,Quạt sàn BCN ASIAVINA - VY586790 - Xám,Fan,1694.0,0.006013388494902577,0.7876540246722671,B,71,0.003414446474944696,0.7575262094835054,242.0,197.2392793875838,0.8150383445767926,6,0,Y,BY,Y,BY,0,180.56346000000002,1,18,0.10659,5.0,5.0
4200009617,Quạt đứng ASIAVINA TURBO PLUS - VY639792 - Xám,Fan,1547.0,0.005491565526336651,0.7988891926689417,B,80,0.003847263633740502,0.725016831778398,221.0,236.04307516496505,1.0680682134161315,7,0,Y,BY,Z,BZ,0,80.43827916666667,3,36,0.05192916666666667,5.600000000000001,16.8
4200009621,,,1358.0,0.004820650281037603,0.8348168815455114,B,48,0.002308358180244301,0.8318745792055403,194.0,280.0255940683518,1.4434308972595453,6,0,Y,BY,Z,BZ,0,139.3308,,,,,
4200009006,"Nồi Inox cao cấp cán dài Tefal Duetto Plus, 16cm",Fan,1352.0,0.004799351384361442,0.8396162329298729,B,64,0.0030778109069924016,0.7768587092430513,193.14285714285714,185.88655014230997,0.9624303631628475,7,0,Y,BY,Y,BY,0,41.019,5,60,0.03025,4.4,22.0
4200009019,Quạt lửng ASIAVINA TURBO PLUS - VY638891 - Đen,Fan,1260.0,0.0044727683019936525,0.8487434017916262,B,75,0.0036068096566317207,0.7436760604020395,180.0,244.9061044563814,1.360589469202119,5,0,Y,BY,Z,BZ,0,64.7955,3,36,0.05142500000000001,5.399999999999999,16.2
4200009618,Quạt đứng ASIAVINA TURBO PLUS - VY639892 - Đen,Fan,1214.0,0.004309476760809757,0.8663138082774208,B,66,0.003173992497835914,0.7706549966336448,173.42857142857142,124.69543849296325,0.7190017046546481,6,0,Y,BY,Y,BY,0,63.04200833333334,3,36,0.05192916666666667,5.600000000000001,16.8
4200008734,Quạt lửng ASIAVINA VY358792 - 55W Xám,Fan,1038.0,0.003684709124975723,0.8737675346600488,B,38,0.0018274502260267386,0.8581321535058194,148.28571428571428,225.6795030463292,1.52192343094827,4,0,Y,BY,Z,BZ,0,35.979675,4,48,0.0346625,3.875,15.5
4200009022,Quạt Treo ASIAVINA VY377192 -XANH THIÊN THANH,Fan,1001.0,0.0035533659288060683,0.8773209005888548,B,52,0.0025007213619313265,0.8078772722900841,143.0,117.55849607748476,0.8220873851572361,6,0,Y,BY,Y,BY,0,41.446405000000006,1,40,0.041405,3.8,3.8
7211004136,Máy xay sinh tố Tefal - BL967B66,SDA,975.0,0.0034610707098760404,0.8807819712987308,B,86,0.00413580840627104,0.7093873232663271,139.28571428571428,350.16553908388073,2.514008998550939,3,0,Y,BY,Z,BZ,0,44.01540000000001,1,45,0.045144,7.1,7.1
4200008735,Quạt lửng ASIAVINA VY358192 - 55W Xanh Thiên Thanh,Fan,808.0,0.0028682514190562468,0.8958710563217528,B,37,0.0017793594306049821,0.8599115129364244,115.42857142857143,180.5277976220995,1.5639784447459115,5,0,Y,BY,Z,BZ,0,28.007299999999997,4,48,0.0346625,3.875,15.5
4200009294,Quạt đứng ASIAVINA Turbo X - VY6298S0 (TB1602) - Đen,CW,921.0,0.0032693806397905982,0.8840513519385215,B,1,4.8090795421756275e-05,0.9992305472732498,131.57142857142858,348.10527964149827,2.6457513110645903,1,0,Z,BZ,Z,BZ,0,43.05675000000001,3,36,0.04675000000000001,5.0,15.0
7211004515,Nồi áp suất điện đa năng Tefal Turbo Cuisine 5L  CY754830,SDA,768.0,0.0027262587745485118,0.9014282934461743,C,150,0.007213619313263441,0.5855054342598828,109.71428571428571,110.883894661209,1.0106604982141445,6,0,X,CX,Z,CZ,0,41.032704,1,24,0.053428,8.0,8.0
1830007932,Bàn ủi hơi nước đứng Tefal IXEO - QT1411K0,SDA,746.0,0.0026481628200692576,0.9040764562662436,C,152,0.007309800904106954,0.5710781956333558,106.57142857142857,275.8374262392355,2.5882868413869287,2,0,X,CX,Z,CZ,0,98.63985000000001,1,12,0.132225,13.0,13.0
7211004924,Nồi cơm điện tử cao tần Tefal RK818A68 - 1.8L,SDA,745.5,0.002646387912012911,0.9067228441782564,C,365,0.01755314032894104,0.39694142541117633,106.5,62.411937960617756,0.5860275864846738,6,0,X,CX,Y,CY,0,37.143744,2,30,0.045408,6.2,12.4
7211419286,Nồi chiên không dầu Tefal EasyFry Window 6L EY821868,SDA,661.0,0.0023464284504903206,0.9194240862294732,C,214,0.010291430220255844,0.4953351928440897,94.42857142857143,63.24517674062095,0.6697673784937165,7,0,X,CX,Y,CY,0,42.06604,1,24,0.06364,7.8,7.8
7211004284,Nồi áp suất điện đa năng Tefal Home Chef,CW,546.0,0.0019381995975305826,0.9296511064501429,C,96,0.004616716360488602,0.6923150908916036,78.0,167.87098220558153,2.1521920795587377,5,0,X,CX,Z,CZ,0,31.557708,1,24,0.057798,6.7,6.7
2100118818,Chảo chiên Tefal Primary 24cm,CW,542.25,0.0019248877871079824,0.9315759942372509,C,160,0.007694527267481004,0.5562181398480331,77.46428571428571,36.52294614674582,0.4714810936417164,7,0,X,CX,X,CX,0,5.469255,4,196,0.007177500000000001,0.975,3.9
2100118819,Chảo chiên Tefal Primary 26cm,CW,541.0,0.0019204505169671158,0.933496444754218,C,186,0.008944887948446667,0.5239011253246129,77.28571428571429,40.450439988189196,0.5233883177769396,7,0,X,CX,Y,CY,0,5.272883,4,196,0.0080135,1.1,4.4
8010000653,Máy ép trái cây ZE420D38,SDA,426.0,0.0015122216640073777,0.9428857083722919,C,214,0.010291430220255844,0.48504376262383386,60.857142857142854,39.9851162785545,0.657032427112398,6,0,X,CX,Y,CY,0,11.35458,2,80,0.02322,3.0,6.0
7211004200,"Nồi cơm điện cơ mini Tefal RK224168 - 0.7L, 300W",SDA,317.5,0.0011270666157801464,0.9468668271426776,C,111,0.005338078291814947,0.6521111859190154,45.357142857142854,63.08903383692121,1.3909393286880267,5,0,X,CX,Z,CZ,0,22.43904,4,72,0.02697,2.2,8.8
1830009015,Bàn ủi hơi nước đứng Tefal IT3470E1,SDA,306.0,0.0010862437304841727,0.9479530708731617,C,198,0.009521977493507743,0.5149562373761662,43.714285714285715,19.48259296324359,0.44568023118531086,7,0,X,CX,X,CX,0,22.670928,1,16,0.074088,8.0,8.0
1830009281,Bàn ủi hơi nước Tefal Virtuo 30  - FV2C50E1  Xanh,SDA,252.83333333333334,0.0008975118404926417,0.9549260929905292,C,109,0.005241896700971434,0.6679330576127732,36.11904761904762,95.56201759249961,2.6457513110645903,1,0,X,CX,Z,CZ,0,13.220149333333334,6,210,0.008714666666666667,1.5,9.0
7212000233,"Nồi cơm điện tử thông minh Niêu 
1.8L CFXB50FC33VN-75",SDA,249.5,0.000885679120116997,0.9558117721106462,C,111,0.005338078291814947,0.6574492642108304,35.642857142857146,91.22714978087859,2.5594791521689384,4,0,X,CX,Z,CZ,0,40.210575851250006,4,48,0.04115719125,5.0,20.0
7211003299,Nồi lẩu điện HFK26EVN-130,SDA,157.0,0.0005573211296928598,0.9660140175730292,C,101,0.004857170337597384,0.687698374531115,22.428571428571427,24.19956709569507,1.0789615902539205,7,0,X,CX,Z,CZ,0,5.472130664,6,72,0.025217192,3.0,18.0
1830008982,Bàn ủi hơi nước cầm tay DT1034E1,SDA,88.33333333333333,0.00031356708995458144,0.9808957341714678,C,123,0.005915167836876022,0.6298451476387422,12.619047619047619,32.94801099567967,2.6109744562614075,2,0,X,CX,Z,CZ,0,3.6146249999999998,6,216,0.006885,1.333333333333333,8.0
4200009021,Quạt treo ASIAVINA TURBO PLUS - VY637891 - Đen,Fan,739.0,0.002623314107280404,0.9093461582855369,C,52,0.0025007213619313265,0.8103779936520155,105.57142857142857,142.58314199424976,1.350584565574761,7,0,Y,CY,Z,CZ,0,27.750000000000004,2,48,0.03750000000000001,4.0,8.0
4200009622,Quạt treo ASIAVINA TURBO PLUS - VY637892 - Đen,Fan,736.0,0.0026126646589423237,0.9119588229444792,C,25,0.0012022698855439068,0.8920361642781576,105.14285714285714,84.07819489702938,0.799656744944573,5,0,Y,CY,Y,CY,0,27.600000000000005,2,42,0.03750000000000001,4.0,8.0
4200009379,Quạt sàn ASIAVINA TURBO PLUS - VY636092 - Đen,Fan,722.0,0.0025629672333646165,0.9145217901778437,C,32,0.0015389054534962008,0.8782821967875353,103.14285714285714,183.23430225754547,1.7765098556825738,6,0,Y,CY,Z,CZ,0,74.0772,1,18,0.1026,5.0,5.0
4200009009,Quạt sàn BCN ASIAVINA - VY586890 - Đen,Fan,720.0,0.00255586760113923,0.917077657778983,C,41,0.0019717226122920074,0.8487544483985769,102.85714285714286,124.14162419246357,1.206932457426729,6,0,Y,CY,Z,CZ,0,76.74480000000001,1,18,0.10659,5.0,5.0
4200000161,Quạt hút ASIAvina - V04001-SV0 - Sữa,Fan,643.0,0.00228253176046184,0.9217066179899351,C,24,0.0011541790901221506,0.8955948831393676,91.85714285714286,89.66684368897378,0.9761553745300412,6,0,Y,CY,Y,CY,0,15.97212,1,66,0.02484,2.0,2.0
4200000088,Quạt đứng CN ASIAvina - D24001-DV0 - Đen,Fan,581.0,0.0020624431614748506,0.92376906115141,C,62,0.002981629316148889,0.7858997787823415,83.0,85.9127464349732,1.0350933305418457,6,0,Y,CY,Z,CZ,0,70.52178,1,12,0.12138,17.8,17.8
4200009619,Quạt lửng ASIAVINA TURBO PLUS - VY638892 - Đen,Fan,560.0,0.0019878970231082898,0.9257569581745183,C,28,0.0013465422718091757,0.8868423583726078,80.0,103.98076745244767,1.2997595931555959,5,0,Y,CY,Z,CZ,0,28.23333333333333,3,36,0.05041666666666667,5.399999999999999,16.2
4200009381,Quạt sàn ASIAVINA TURBO MAX - VY646790 - Xám,Fan,438.0,0.0015548194573596981,0.9367977737390228,C,80,0.003847263633740502,0.7288640954121386,62.57142857142857,50.796512816193534,0.8118164148706729,6,0,Y,CY,Y,CY,0,41.61,1,18,0.095,5.0,5.0
4200009378,Quạt đứng ASIAVINA TURBO PLUS - VY639092 - Đen,Fan,430.0,0.0015264209284581512,0.9398506155959391,C,35,0.0016831778397614697,0.8668846782725792,61.42857142857143,58.297676176834415,0.9490319377624207,7,0,Y,CY,Y,CY,0,22.848833333333335,3,36,0.05192916666666667,5.600000000000001,16.8
4200009377,Quạt lửng ASIAVINA TURBO X - VY628990 - Đen,Fan,429.0,0.0015228711123454579,0.9413734867082846,C,72,0.003462537270366452,0.7541117630085606,61.285714285714285,82.75206802192174,1.3502668441805412,5,0,Y,CY,Z,CZ,0,23.175652499999998,1,30,0.0540225,3.9,3.9
4200009627,Quạt sàn ASIAVINA - VY616090 - Đen,Fan,415.0,0.0014731736867677505,0.9443588820590597,C,37,0.0017793594306049821,0.8634702317976345,59.285714285714285,63.170969824528015,1.0655344307751713,5,0,Y,CY,Z,CZ,0,37.72184,1,18,0.090896,3.3,3.3
4200009018,Quạt đứng ASIAVINA TURBO PLUS - VY639891 - Đen,Fan,389.0,0.0013808784678377229,0.9457397605268975,C,24,0.0011541790901221506,0.8990574204097341,55.57142857142857,90.35643703846293,1.6259513091754254,3,0,Y,CY,Z,CZ,0,20.200445833333337,3,36,0.05192916666666667,5.333333333333333,16.0
2100136883,"Chảo chiên chống dính Tefal Flavor Force E2770674, 28cm",CW,295.5,0.0010489706613008923,0.9500669863682707,C,24,0.0011541790901221506,0.897903241319612,42.214285714285715,109.93477503458476,2.604207868839571,2,0,Y,CY,Z,CZ,0,12.3590025,4,168,0.01056325,1.5,6.0
4200009654,Quạt đứng ASIAVINA TURBO DECOR - VY659691 - Trắng,Fan,292.0,0.0010365463049064655,0.9511035326731772,C,50,0.0024045397710878136,0.8224487833028762,41.714285714285715,69.28375058581987,1.6609118291121203,5,0,Y,CY,Z,CZ,0,19.710000000000004,1,24,0.0675,7.0,7.0
7211005120,Bàn ủi đứng kết hợp móc treo 2 trong 1 Tefal IT3280E1,SDA,281.0,0.0009974983276668384,0.952101031000844,C,34,0.0016350870443397135,0.8751082042896994,40.142857142857146,105.76771494085293,2.6347829344696456,2,0,Y,CY,Z,CZ,0,18.805644,1,24,0.066924,8.0,8.0
7211419108,Nồi chiên không dầu điện tử Tefal Easy Max 5L EY245310,SDA,276.0,0.0009797492471033714,0.9530807802479474,C,83,0.003991536020005771,0.7133788592863329,39.42857142857143,77.95053376523931,1.9770062911473738,4,0,Y,CY,Z,CZ,0,15.144672000000002,1,24,0.054872,5.5,5.5
7211004184,"Nồi cơm điện tử Tefal RK732168 - 1.8L, 750W",SDA,243.75,0.0008652676774690101,0.9566770397881151,C,24,0.0011541790901221506,0.8967490622294898,34.82142857142857,91.24996738420813,2.6205118838541823,2,0,Y,CY,Z,CZ,0,38.276469000000006,4,48,0.039501,3.0,12.0
7211005232,Nồi cơm cao tần Tefal Rice Master Max RK819868 -1.8L,SDA,215.0,0.0007632104642290756,0.9582531581421511,C,69,0.003318264884101183,0.7642108300471294,30.714285714285715,76.44761667467532,2.488992170803382,4,0,Y,CY,Z,CZ,0,20.058368,2,30,0.047872,6.5,14.0
2100120061,Chảo chiên sâu lồng Tefal Day By Day 24cm,CW,204.0,0.0007241624869894484,0.9597227820128061,C,44,0.0021159949985572763,0.8427430989708573,29.142857142857142,13.309502512973847,0.45669861564125946,7,0,Y,CY,X,CX,0,2.9721599999999997,3,189,0.009288,1.0,3.0
2100140775,"Chảo Inox cao cấp Professional Tefal B9210295, 20cm",CW,201.33333333333334,0.0007146963106889328,0.960437478323495,C,49,0.0023564489756660576,0.829566221025296,28.761904761904763,76.09684723252441,2.6457513110645903,1,0,Y,CY,Z,CZ,0,4.7510639999999995,6,396,0.003933,0.6666666666666666,4.0
2100112291,Chảo chiên Tefal Unlimited 26cm,CW,192.66666666666666,0.0006839312377122568,0.9618261220140792,C,82,0.003943445224584015,0.7173223045109169,27.523809523809522,13.957418235817247,0.5071034307130834,7,0,Y,CY,Y,CY,0,3.2659200000000004,6,180,0.009720000000000001,1.402,8.412
7211003822,"Bình đun siêu tốc Tefal Smart & Light KO850810 - 1800W, 1.7L",SDA,184.33333333333334,0.0006543494367731455,0.9624804714508524,C,79,0.003799172838318746,0.7326632682504574,26.333333333333336,23.9791576165636,0.9106009221479847,6,0,Y,CY,Y,CY,0,4.2631820000000005,3,162,0.012958,2.0,6.0
2100120064,Chảo chiên Tefal Day By Day 28cm,CW,170.33333333333334,0.0006046520111954383,0.9637134409139945,C,63,0.0030297201115706456,0.7829181494661926,24.333333333333336,39.35733730830886,1.6174248208894049,4,0,Y,CY,Z,CZ,0,2.228265,3,210,0.007605,1.0,3.0
2100120952,Nồi cán dài/ quánh Tefal Primary 16cm,CW,164.25,0.0005830572965098868,0.9642964982105043,C,58,0.002789266134461864,0.7972011157064542,23.464285714285715,61.64083274830704,2.627006570704105,2,0,Y,CY,Z,CZ,0,4.8397635,4,252,0.007400250000000001,1.25,5.0
2100112229,Chảo chiên Tefal Cook Healthy 28cm,CW,163.33333333333331,0.0005798032984065844,0.9654566964433363,C,45,0.0021640857939790323,0.8384630181783209,23.333333333333332,59.53896949804294,2.5516701213446975,4,0,Y,CY,Z,CZ,0,8.750665000000001,6,210,0.009163000000000001,1.0,6.0
7211004327,Máy húi bụi không dây X-pert 6.60 TY6878WO - Đỏ xám,SDA,155.5,0.0005519964055238197,0.966566013978553,C,72,0.003462537270366452,0.7506492257381941,22.214285714285715,24.470828113724075,1.1015806867914375,7,0,Y,CY,Z,CZ,0,7.157279999999999,2,32,0.04588,4.9,9.8
7211004920,Nồi áp suất điện đa năng Tefal Speedy Cook 5L CY222D68,SDA,148.0,0.0005253727846786195,0.9670913867632316,C,39,0.0018755410214484948,0.8525536212368957,21.142857142857142,54.621206417253276,2.583435438653871,3,0,Y,CY,Z,CZ,0,5.607424000000001,1,36,0.03788800000000001,4.7,4.7
2100136216,"Nồi Inox cao cấp Tefal Duetto Plus, 28cm - G7196456",CW,146.5,0.0005200480605095794,0.9676114348237411,C,59,0.0028373569298836203,0.7887371357122251,20.928571428571427,49.47425978175299,2.363957805271474,2,0,Y,CY,Z,CZ,0,8.3922328125,2,54,0.0300796875,3.5,7.0
2100112289,Chảo chiên Tefal Unlimited 22cm,CW,140.83333333333334,0.0004999324358709836,0.9681113672596121,C,43,0.00206790420313552,0.8448110031739928,20.119047619047617,25.152629323885044,1.2501898598854106,5,0,Y,CY,Z,CZ,0,3.60855,6,180,0.00729,1.046833333333333,6.281
7211004524,"Nồi cơm điện Tefal Easy Rice Compact RK730168 - 600W, 1L",SDA,133.0,0.00047212554298821884,0.9710171875658611,C,59,0.0028373569298836203,0.7944118495719924,19.0,38.12698082285912,2.0066832012031113,3,0,Y,CY,Z,CZ,0,15.023677500000002,4,48,0.0342225,3.625,14.5
2100136220,Bộ 3 nồi Inox cao cấp Tefal Duetto Plus  G179S655,CW,121.0,0.00042952774963589836,0.971446715315497,C,39,0.0018755410214484948,0.8544291622583442,17.285714285714285,43.98376323794303,2.5445152286413326,3,0,Y,CY,Z,CZ,0,4.55202,1,45,0.03762,,
2100124960,Chảo đúc cao cấp Tefal Robusto có miệng rót 24cm,CW,120.83333333333333,0.0004289361136171161,0.9718756514291141,C,39,0.0018755410214484948,0.8563047032797927,17.261904761904763,19.4102533859797,1.1244560582222722,6,0,Y,CY,Z,CZ,0,3.0624000000000002,6,210,0.007656,1.166666666666667,7.0
2100112288,Chảo chiên sâu lồng Tefal Unlimited 28cm,CW,119.33333333333333,0.00042361138944807606,0.9722992628185623,C,50,0.0024045397710878136,0.8176397037607006,17.047619047619047,12.684824078589418,0.7440818593585972,6,0,Y,CY,Y,CY,0,1.66212,6,180,0.009720000000000001,1.377,8.262
1830009219,"Bàn ủi 2-trong-1 Duo Power kết hợp ủi hơi và cầm tay, JF4032E0",SDA,117.0,0.00041532848518512484,0.9727145913037474,C,63,0.0030297201115706456,0.779888429354622,16.714285714285715,43.782470943343995,2.6194640735334014,2,0,Y,CY,Z,CZ,0,11.918700000000001,6,108,0.0171,2.5,15.0
7211004534,Máy xay sinh tố Tefal Blendforce Piano + cối xay XL BL47YB66 - Xám,SDA,111.0,0.0003940295885089646,0.9739268535062321,C,25,0.0012022698855439068,0.8932384341637015,15.857142857142858,39.79291633540058,2.509463192322559,2,0,Y,CY,Z,CZ,0,4.329888,1,45,0.039008,4.0,4.0
1830007629,Bàn ủi hơi nước đứng Tefal -  IT2461E0,SDA,109.0,0.00038692995628357787,0.975877477460157,C,49,0.0023564489756660576,0.82720977204963,15.571428571428571,39.44978725273071,2.53347257586344,3,0,Y,CY,Z,CZ,0,7.289920000000001,1,24,0.06688000000000001,6.0,6.0
2100131961,Chảo sâu lồng Tefal So Matcha 24cm,CW,101.5,0.00036030633543837756,0.976983245179261,C,51,0.00245263056650957,0.812830624218525,14.5,36.62990581478473,2.5262004010196364,2,0,Y,CY,Z,CZ,0,3.8391360000000003,4,192,0.009744000000000001,1.25,5.0
7115900325,Chảo chống dính Everyway F09A16-16cm,CW,99.41666666666667,0.0003529108852035997,0.9773361560644647,C,37,0.0017793594306049821,0.8616908723670295,14.20238095238095,31.462200172310578,2.2152764580671325,2,0,Y,CY,Z,CZ,0,1.9980893333333334,12,1008,0.001943666666666667,0.35,4.2
2100131964,Chảo chiên Tefal So Matcha 24cm,CW,98.16666666666667,0.00034847361506273297,0.9776846296795274,C,46,0.0022121765894007888,0.8362989323843418,14.023809523809524,36.66444798482239,2.614442810462717,2,0,Y,CY,Z,CZ,0,3.6792,6,210,0.0063,1.0,6.0
2100122706,Chảo chiên sâu lồng Tefal So Chef 24cm,CW,93.66666666666667,0.0003324994425556128,0.978017129122083,C,45,0.0021640857939790323,0.8406271039723,13.380952380952381,32.01413378345199,2.392515336129864,2,0,Y,CY,Z,CZ,0,4.410204,6,168,0.008448666666666667,1.0,6.0
2100131962,Chảo sâu lồng Tefal So Matcha 28cm,CW,92.25,0.00032747053639596384,0.978344599658479,C,59,0.0028373569298836203,0.7915744926421088,13.178571428571429,30.951142374486185,2.348596169337705,4,0,Y,CY,Z,CZ,0,3.8710980000000004,4,168,0.011319,1.5,6.0
7211005280,Nồi cơm cao tần Tefal Rice Master RK8131Y0 - 1.5L,SDA,91.0,0.0003230332662550971,0.9789933285530736,C,34,0.0016350870443397135,0.8734731172453597,13.0,33.95585369269929,2.6119887455922535,2,0,Y,CY,Z,CZ,0,7.039723500000001,2,36,0.0388935,,
2100136213,"Nồi Inox cao cấp Tefal Duetto Plus, 20cm",CW,89.5,0.000317708542086057,0.9799491165414164,C,50,0.0024045397710878136,0.8200442435317884,12.785714285714286,32.9492755899847,2.5770383143004794,3,0,Y,CY,Z,CZ,0,4.356,4,168,0.012375,1.75,7.0
1830008321,Bàn ủi hơi nước Tefal Easy Steam FV1955E0 - 1400W,SDA,89.16666666666667,0.0003165252700484926,0.9802656418114648,C,57,0.002741175339040108,0.8026834663845344,12.738095238095239,31.520401556542936,2.474498813784679,3,0,Y,CY,Z,CZ,0,3.9827812500000004,6,240,0.007809375,1.7,10.2
2100122709,Chảo chiên Tefal So Chef 24cm,CW,89.16666666666666,0.00031652527004849253,0.9805821670815132,C,30,0.0014427238626526884,0.8841011830335677,12.738095238095237,22.80429157605459,1.790243450830454,4,0,Y,CY,Z,CZ,0,2.7896400000000003,6,240,0.006888000000000001,1.083333333333333,6.5
