sku_code,product_name,category,quantity,quantity_share,quantity_cumulative_share,abc_quantity,order_frequency,frequency_share,frequency_cumulative_share,abc_frequency,weekly_mean_quantity,weekly_std_quantity,demand_cv,weekly_nonzero_weeks,xyz_low_sample_flag,xyz,abc_xyz,fast_moving_flag,cbm_total,pcs_per_carton,pcs_per_pallet,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg
7211004800,Máy hút bụi không dây X-Nano TY1129WO,SDA,22.0,6.190821383445292e-05,0.9967512655599378,C,17,0.00040911606863523693,0.9651529372127158,C,0.8148148148148148,1.3877773329774217,1.7031812722904722,12,0,Z,CZ,0,1.557248,2,40,0.035392,4.5,9.0
7211005447,"Nồi cơm điện tử Mini Tefal POP RK5352Y0, màu vàng",SDA,21.75,6.120471140451595e-05,0.9968124702713422,C,13,0.0003128534642504753,0.974586672442422,C,0.8055555555555556,3.300883720056393,4.097648755932074,4,0,Z,CZ,0,1.79916,4,80,0.02068,2.75,11.0
2100104350,"Dao gọt trái cây Tefal Ice Force K2320514, 9cm",CW,21.333333333333336,6.003220735462102e-05,0.9968725024786969,C,14,0.0003369191153466657,0.972035713426226,C,0.7901234567901235,1.7965973254973338,2.273818490082563,11,0,Z,CZ,0,0.13056,6,,0.00102,0.2,1.2
7115900931,Nồi đúc vân đá xanh DuraRock 18cm dùng cho bếp từ,CW,21.333333333333332,6.0032207354621006e-05,0.9969325346860515,C,48,0.0011551512526171395,0.8715616200996316,B,0.7901234567901235,1.4548714166114685,1.8413216366488896,12,0,Z,CZ,0,1.35168,6,144,0.01056,1.166666666666667,7.0
3100518416,Hộp nhựa vuông Tefal Masterseal Fresh K3021422 - 1.2L - xanh,CW,21.0,5.909420411470506e-05,0.9969916288901661,C,21,0.0005053786730199986,0.9522537482251577,C,0.7777777777777778,2.835288729474862,3.645371223610537,5,0,Z,CZ,0,0.4189059,8,840,0.0024934875,0.275,2.2
4200000309,Quạt hộp ASIAvina - F12001-LV1 - Lá mạ,Fan,21.0,5.909420411470506e-05,0.9970507230942808,C,1,2.4065651096190408e-05,0.9993502274204008,C,0.7777777777777778,4.041451884327381,5.196152422706632,1,1,Z,CZ,0,0.6788985000000001,1,53,0.0323285,3.2,3.2
2100111899,Chảo chiên sâu lồng Tefal Natura 28cm,CW,20.0,5.62801943949572e-05,0.9971070032886757,C,12,0.0002887878131542849,0.9767285153899831,C,0.7407407407407407,1.3736557790910355,1.854435301772898,10,0,Z,CZ,0,0.8294400000000001,4,168,0.010368,1.075,4.3
2100125862,"Chảo sâu lòng chống dính vân đá cao cấp Tefal Delight G2933202, 24cm",CW,19.0,5.346618467520934e-05,0.9971604694733509,C,11,0.0002647221620580945,0.9800255095901613,C,0.7037037037037037,1.8436964295177563,2.6199896629989166,7,0,Z,CZ,0,0.9124560000000002,4,120,0.012006,2.0,8.0
7211005459,Nồi cơm điện tử Easy Pot Plus RK1088Y0 - 1.8L,SDA,19.0,5.346618467520934e-05,0.9972674018427012,C,8,0.00019252520876952327,0.9877746492431352,C,0.7037037037037037,1.7500508743113905,2.486914400337239,4,0,Z,CZ,0,0.6420480000000001,1,45,0.033792,3.0,3.0
2100110228,Chảo chiên sâu lòng Tefal Sensations 28 cm,CW,19.0,5.346618467520934e-05,0.9972139356580261,C,2,4.8131302192380816e-05,0.9983635357254587,C,0.7037037037037037,3.6565517048676304,5.196152422706633,1,1,Z,CZ,0,0.2685333333333327,3,105,0.01413333333333333,1.8,5.4
2100125870,"Nồi chống dính vân đá cao cấp Tefal Delight G2934602, 24cm",CW,18.75,5.2762682245272376e-05,0.9973201645249465,C,9,0.00021659085986571366,0.9841407359276102,C,0.6944444444444444,1.8244247424943676,2.6271716291918894,6,0,Z,CZ,0,1.43208,4,100,0.01989,2.25,9.0
2100107627,Bộ dụng cụ làm bánh Tefal 3 món,CW,18.5,5.205917981533541e-05,0.9973722237047619,C,5,0.00012032825548095203,0.9942242437369142,C,0.6851851851851852,2.306296348911572,3.365946022735808,4,0,Z,CZ,0,0.38438400000000006,10,700,0.002184,0.2,2.0
2100102198,Muôi múc canh sâu lòng chịu nhiệt Tefal Comfort K1290214,CW,18.3,5.1496377871385837e-05,0.9974237200826332,C,9,0.00021659085986571366,0.9837075542078788,C,0.6777777777777778,2.7795037372957476,4.100907153387168,5,0,Z,CZ,0,0.16629600000000003,10,,0.001066,0.1,1.0
1510002441,Nồi chiên không dầu kết hợp lò nướng Tefal FW6058KR - 20L,SDA,18.0,5.065217495546148e-05,0.9974743722575887,C,8,0.00019252520876952327,0.987004548408057,C,0.6666666666666666,1.414213562373095,2.1213203435596424,7,0,Z,CZ,0,2.325024,1,16,0.129168,13.0,13.0
2100121738,"Dao làm bếp Tefal Comfort K2213904, 12cm",CW,17.666666666666668,4.971417171554553e-05,0.9975240864293042,C,21,0.0005053786730199986,0.9537698842442178,C,0.654320987654321,1.4060008000857336,2.148793675602725,12,0,Z,CZ,0,0.8785968749999999,48,,0.001096875,0.1625,7.8
